x_center,y_center,z_center,alpha,beta,gamma,x_left_eyes,y_left_eyes,z_left_eyes,x_right_eyes,y_right_eyes,z_right_eyes,x_left_pupils,y_left_pupils,x_right_pupils,y_right_pupils,x_left_look_vector,y_left_look_vector,x_right_look_vector,y_right_look_vector,pupils_distance,left_right_ratio,face_distance,x_point,y_point
316.0411848084539,265.1669782328809,-0.015197089523013334,0.026448408911084118,0.044068142055267656,-0.9986783669039141,40.08645114735663,-45.75738274337897,1.5117195622287056,-43.52435150309503,-43.4541038203443,-1.5308038092926781,37.95881519154608,-48.16697823288092,-51.04118480845392,-46.16697823288092,-2.127635955810547,-2.409595489501953,-7.516833305358887,-2.712874412536621,1.4659021848146099,0.40224443622258665,412.5476421835907,0.4962239274412682,0.7838117356841318
310.7214650537214,266.87268043583276,-0.01444896658022816,0.005686620142403198,0.06658160666459834,-0.9977647778937262,41.9711256597796,-45.355035553630614,-0.5889691293884352,-44.12784093873115,-42.822505722698,-1.098609727126761,43.278534946278626,-47.87268043583276,-48.721465053721374,-47.87268043583276,1.3074092864990234,-2.5176448822021484,-4.593624114990227,-5.050174713134766,1.4897670341477083,0.4155476155210702,409.595967530089,0.4043750231856015,0.8150785005388963
312.53600471040124,234.96819833608774,-0.006271557635667495,0.00872440036369879,-0.05923678130482281,-0.998205834775042,40.862613987718866,-43.09963468404918,5.535346077508335,-43.11667697450037,-39.579488314115096,4.476883770651225,35.463995289598756,-46.96819833608774,-47.536004710401244,-43.96819833608774,-5.39861869812011,-3.86856365203856,-4.419327735900872,-4.388710021972642,1.386656462994279,1.0663653160395092,391.0099851781019,0.394806162987873,0.2331135644296476
292.5500597179445,243.81276803954034,-0.019953954678315382,-0.06927351837775395,-0.03489734832597891,-0.996987138699082,42.14885576362285,-44.62531476958185,-0.07093320722476808,-41.46654931907978,-39.94546514494806,7.815966088038224,35.44994028205548,-43.812768039540344,-48.55005971794452,-38.812768039540344,-6.698915481567369,0.8125467300415039,-7.083510398864739,1.1326971054077148,1.34250338148482,0.9406863133135914,380.82831262687904,0.6221254371133398,0.3004527265470099
323.4650391798753,255.99221681122086,-0.024033664176479366,0.051413624993013655,0.0299436491686611,-0.9982284393061249,40.91782863323506,-47.08352349762221,3.927127210805431,-45.26845066363995,-43.65531037811538,-2.3871245287263245,37.534960820124695,-50.99221681122086,-49.465039179875305,-46.99221681122086,-3.3828678131103658,-3.908693313598647,-4.196588516235352,-3.336906433105476,1.3994235030957627,0.9641417490847684,412.5065420295518,0.2957010541699533,0.4365428786665309
291.120241409693,269.6787373795469,-0.053707227966565095,-0.07135529143900178,0.0880537797758515,-0.9935567191916328,43.423692458715195,-45.520558096404784,-6.483017711975794,-43.2445671619513,-44.94063446664404,2.668137393001284,34.879758590307006,-48.678737379546874,-51.120241409692994,-47.678737379546874,-8.543933868408189,-3.15817928314209,-7.875674247741692,-2.738102912902832,1.3627419517447057,1.0924522806834434,396.8344985476072,0.9430363154871392,0.7388888595051716
297.7092689774994,239.37585775261252,-0.008453976386823716,-0.05811311238355412,-0.054891028326850895,-0.9967997999489754,41.26287038102111,-43.73748056297629,1.6323973918572454,-42.528741290426645,-39.385109347155975,8.483431588882244,32.29073102250061,-44.37585775261252,-49.70926897749939,-39.37585775261252,-8.9721393585205,-0.6383771896362305,-7.180527687072747,0.009251594543457031,1.332420617485371,1.2526675224653745,382.0099608405333,0.9459055332815162,0.3999482518088973
311.0222116454035,251.45305773743198,-0.010860879004049384,0.006173614637401919,-0.003777219686947774,-0.9999738092038938,39.99563732310235,-47.080762357793304,2.80291929285233,-45.46653137044013,-40.6334557247977,2.083041800215888,28.9777883545965,-50.453057737431976,-57.0222116454035,-44.453057737431976,-11.017848968505852,-3.372295379638672,-11.555680274963372,-3.8196020126342773,1.388583338824737,0.946740602722291,399.95431801677194,0.793683767109096,0.376435304737904
277.91349218645666,312.20194355239215,-0.043186180810961455,-0.048981286599823856,0.1055881107314037,-0.9932028918781897,48.715868012517944,-53.020664369958055,-7.379323936481442,-49.79449365892981,-51.28352752913774,0.24495976469996888,46.086507813543335,-57.20194355239215,-47.913492186456665,-57.20194355239215,-2.6293601989746094,-4.181279182434096,1.8810014724731445,-5.918416023254409,1.3052212788185198,0.7953598616215745,417.97842595307355,0.7057843590932402,0.0772244672724782
303.83032572167554,314.9215412954999,-0.014463296671533305,0.006467162491074151,0.12350903800581504,-0.9923223736972739,45.17449224097095,-52.07728394076355,-4.355337603961447,-49.184451698238036,-49.44946297213562,-4.909349230537986,50.169674278324464,-61.92154129549988,-52.830325721675536,-56.92154129549988,4.995182037353516,-9.844257354736328,-3.6458740234375,-7.472078323364258,1.498893097343444,1.3277529404130988,437.59392615672766,0.3836395662920128,0.6545989092015201
317.96368382119726,273.1220166459043,-0.01613889457896735,0.02734368449647344,0.06348698984377833,-0.9976080016914125,42.4926302657168,-46.945306517120116,0.8814080409729517,-43.96585819863867,-45.958790518279784,-2.597162563258257,46.036316178802736,-48.122016645904296,-45.963683821197264,-49.122016645904296,3.5436859130859375,-1.1767101287841797,-1.9978256225585938,-3.1632261276245117,1.4547614225284478,0.9980351858986835,419.16171159390956,0.0911422071879338,0.1715709808113104
318.20238286205847,274.50651631803595,-0.012351041627872707,0.018782134026206977,0.07038235229588286,-0.9973432487998903,43.17062968066614,-46.47408948392949,-0.0321977529993169,-44.56392842480261,-45.9942024752625,-2.515959298269998,44.79761713794153,-48.50651631803595,-45.20238286205847,-48.50651631803595,1.6269874572753906,-2.0324268341064595,-0.6384544372558594,-2.5123138427734517,1.4195545416046125,1.0043438254571753,420.24586150574333,0.1185130936872309,0.283870242258696
314.62313568897736,276.31485350519165,-0.01342120204662156,0.008876590123148693,0.0799579012420283,-0.9967587171310597,43.41207396678438,-46.22483046442018,-1.0111294705739131,-44.31745732136261,-46.06357367425904,-2.2989021875282636,42.37686431102264,-50.31485350519165,-49.62313568897736,-48.31485350519165,-1.035209655761733,-4.09002304077147,-5.305678367614746,-2.25127983093261,1.451551584927882,0.7320141188439313,418.73334708199303,0.6078293096370371,0.4369639174658509
314.6543807005271,278.17083593515247,-0.013546376186622005,0.014002681351309889,0.07333738004836178,-0.9972088816304315,43.56423578506862,-46.36825891641468,-0.46915880690774553,-44.5994376158103,-45.478111707247194,-2.2981202111810317,45.3456192994729,-47.17083593515247,-46.6543807005271,-48.17083593515247,1.7813835144042827,-0.8025770187377859,-2.054943084716797,-2.6927242279052734,1.446523910132744,0.576817043675836,419.98380140476615,0.3477549645628789,0.9207819248413622
304.2628686366937,239.1548494681334,-0.02500952739252622,0.005308955590415551,0.0012969695174657736,-0.9999850663187976,28.77946878090881,-53.48242705907578,2.2974401715303117,-53.82111048087097,-28.314950405023055,2.1197921508549054,23.737131363306275,-56.15484946813339,-49.262868636693725,-28.154849468133392,-5.0423374176025355,-2.67242240905761,4.558241844177246,0.16010093688966265,1.2679479628376187,1.2511916825453702,387.0025011296852,0.7295556214599725,0.589363103070279
315.5580026675493,218.82328214400854,-0.016546891548503664,0.05197908236646389,-0.08533443995383107,-0.9949955820776827,37.81207637297803,-40.760819337306884,9.15116144857632,-40.539961056831544,-39.42524137252417,3.163292312540877,41.44199733245068,-40.823282144008544,-41.55800266754932,-40.823282144008544,3.6299209594726562,-0.062462806701660156,-1.0180416107177734,-1.398040771484375,1.4835945614075767,2.099222978028102,384.0058360619133,0.2673369555521711,0.2609972818891109
303.98716771704517,255.82192693204962,-0.011789301903838785,-0.04740390647362616,0.06938730735583144,-0.996462880005546,57.09618341820875,-25.184070448590152,-2.723903380772178,-21.318151832645757,-58.18666730375371,-0.6338020865526844,65.01283228295483,-30.82192693204962,-18.987167717045168,-64.82192693204962,7.9166488647460795,-5.637856483459469,2.3309841156005895,-6.635259628295913,1.444529243183909,1.3819532830936172,397.3072571384086,0.0556045040850296,0.2457788345109344
327.11981109879974,230.06287442720853,-0.02687169309371175,0.07368168611909168,-0.02995717010404663,-0.9968317697033963,43.024952847733445,-39.12663232363185,8.15268175001853,-39.62932113908296,-44.40301667726955,-0.40410385606213434,43.880188901200256,-41.06287442720853,-41.119811098799744,-47.06287442720853,0.8552360534668111,-1.9362421035766744,-1.4904899597167827,-2.659857749938979,1.464487629544477,0.694230874312092,399.9203642290698,0.0631659715779324,0.6254663689858498
323.1093833140838,199.5032900459746,0.0630502063048701,0.052176207010631845,-0.39977063731880796,-0.9151289968959009,37.94469192700508,-31.990564215896484,21.28154975592963,-40.940550535153136,-30.832053054092285,14.313141052125614,31.8906166859162,-30.50329004597461,-51.1093833140838,-29.50329004597461,-6.054075241088881,1.487274169921875,-10.168832778930664,1.3287630081176758,1.596717554598193,0.6078902336823889,379.73838402261146,0.5053769041200882,0.0843263305728775
328.3309737311469,256.1855819897774,-0.016679273293409343,0.0400461109758949,0.05822303925175486,-0.9975000685192934,42.15977753533259,-43.667445011627976,1.952113825202975,-41.99938117133247,-44.74584371615682,-3.0539250920256036,42.66902626885309,-49.185581989777404,-43.33097373114691,-49.185581989777404,0.5092487335205007,-5.518136978149428,-1.331592559814439,-4.439738273620584,1.4150294282034177,1.1955624765604334,416.4520152537171,0.0741109486700511,0.3517079946485584
322.79483710394965,256.4545919956305,-0.012568402112039738,0.03627165802674283,0.052741309789622305,-0.9979492577609675,41.47659958733453,-43.24084211007142,2.031612426981839,-42.07073508368599,-43.69073796883606,-2.3304101987662293,42.20516289605035,-46.454591995630494,-43.79483710394965,-47.454591995630494,0.7285633087158203,-3.213749885559075,-1.7241020202636577,-3.7638540267944336,1.4348822785503585,0.795976875720613,412.26868032216004,0.2349812903719672,0.5613238926408437
310.1780828492254,255.85619217310196,-0.01792262895550165,-0.017674318958728175,0.06256071468555269,-0.9978846503616429,41.192923162737486,-43.225301326849525,-1.5021440890915168,-41.72696056528986,-43.18504673395402,0.5981016534432353,40.821917150774595,-44.85619217310196,-46.178082849225405,-46.85619217310196,-0.3710060119628906,-1.6308908462524343,-4.451122283935547,-3.671145439147942,1.4567847161171872,0.28988491478507816,402.0856059032216,0.8735330608768147,0.720903444133168
316.47795920086725,252.92579582409982,-0.01560652764657369,0.000667984056998245,0.05387470685496233,-0.99854747997208,42.240191891662064,-43.55794647412425,-0.016717915924695986,-41.38108305645807,-44.08329227643138,-0.27047509272905224,43.52204079913275,-46.92579582409982,-42.47795920086725,-46.92579582409982,1.281848907470689,-3.3678493499755717,-1.0968761444091797,-2.842503547668443,1.4174827583524239,1.1827331766158817,405.12930910607264,0.1793300872892835,0.1473683849739922
324.77864452916333,224.15421549479166,-0.004308472029291666,0.03854248646416485,-0.09846955079527253,-0.9943933951426553,39.07109836024097,-40.86996237436929,8.971485624662959,-42.26630016881177,-38.84950892130533,4.524408141724193,38.22135547083667,-44.15421549479166,-41.77864452916333,-42.15421549479166,-0.8497428894042969,-3.2842531204223704,0.4876556396484375,-3.304706573486328,1.402841809190768,1.0155388875368945,394.6216926181948,0.1157427769337902,0.3021321873482975
322.34334997845514,225.2009142036112,0.002284867338772528,0.03887126881932815,-0.1096575577901022,-0.9932090638329305,38.91162438677925,-40.755444347349,9.41755454463518,-42.34775213909967,-38.64365941235143,4.846642407007579,33.65665002154486,-43.200914203611205,-52.34334997845514,-40.200914203611205,-5.254974365234389,-2.445469856262207,-9.995597839355469,-1.5572547912597727,1.5117912064369872,0.5729562340271626,393.2183706780441,0.6474196613452817,0.7765727033545164
313.03306638277496,227.48101619166187,-0.0014484110288321933,0.01002257562593885,-0.09130565960632818,-0.9957724762724043,39.67218531095064,-41.749821695507094,7.092700290959328,-42.302304854759825,-38.254867586315186,5.671256381552666,29.96693361722504,-44.481016191661865,-52.03306638277496,-41.481016191661865,-9.7052516937256,-2.731194496154771,-9.730761528015137,-3.2261486053466797,1.4062324417174692,0.9834764255186829,386.95905904719666,0.8847416222883274,0.6227376271228864
315.3718994010208,229.39841992630917,-0.002488751871845661,0.009188440470598011,-0.06442987974957436,-0.9978799342391718,39.3493568550827,-42.64271981492003,5.885002692206167,-41.645434175801086,-39.4252992369171,4.733661760552189,41.62810059897919,-44.398419926309174,-40.37189940102081,-42.398419926309174,2.2787437438964844,-1.755700111389146,1.2735347747802734,-2.9731206893920756,1.397941894369309,0.889394597902786,389.9782942712181,0.0478786627185358,0.284416017678176
314.39185607127655,230.4727212302705,-0.0023691129719472263,0.010581155651048408,-0.07711012706162514,-0.9969664324588007,38.84533989735138,-42.640955101730476,6.598755843642877,-41.68088328532684,-38.8940898292085,5.127609066370653,42.60814392872345,-45.47272123027051,-45.39185607127655,-41.47272123027051,3.7628040313720703,-2.831766128540032,-3.710972785949707,-2.5786314010620117,1.5066036829237661,1.04213104701331,389.82036170631335,0.3115670954558329,0.5952480558932337
348.93417420346515,230.03253402057877,-0.0413942930694574,0.14594811395491133,-0.08192241396669342,-0.9858944497880461,34.35980162661299,-42.19327582660903,14.432982921361543,-45.50262703854814,-38.19112815204849,-3.893685575813436,24.065825796534853,-48.032534020578765,-53.93417420346515,-42.032534020578765,-10.29397583007814,-5.839258193969734,-8.431547164917006,-3.8414058685302734,1.4452000769293476,1.2773149000364,417.9354332291896,0.3476021496145879,0.0860770403231809
325.0177442436544,201.4955395266541,0.01873394503043248,0.08131213777751764,-0.2587669834432988,-0.96251129059856,35.49668675610144,-34.62767014951788,17.91582396970346,-42.88871783069056,-33.64034257383429,8.020454320770044,34.98225575634558,-36.49553952665411,-45.01774424365442,-34.49553952665411,-0.5144309997558594,-1.8678693771362305,-2.12902641296386,-0.8551969528198242,1.5773852234186048,0.8444226382635012,382.4094492469187,0.208665933400391,0.3926122149045911
284.6790505433694,214.26651814452603,-0.0012041231434250998,-0.12114723801018594,-0.19577429147904638,-0.9731370784829755,40.46272268050757,-38.69702771178676,4.756258135084381,-37.58715162521754,-32.547469644465004,16.908221532944907,39.320949456630615,-41.26651814452603,-40.679050543369385,-34.26651814452603,-1.1417732238769531,-2.569490432739272,-3.0918989181518484,-1.719048500061028,1.3298195102260661,0.7948067674423431,356.3036662981489,0.8887040471733798,0.4989690275719383
293.73971127241083,216.2224333184397,0.01025255705811018,-0.07719456842560819,-0.18183718169610766,-0.9802939548719052,38.81589366228155,-39.40227149898169,6.660961457233654,-38.87832783430048,-33.30613063747046,13.989780702333679,40.26028872758917,-42.2224333184397,-41.73971127241083,-35.2224333184397,1.4443950653076172,-2.820161819458008,-2.8613834381103516,-1.9163026809692383,1.3976893808383697,0.9200693474948787,364.73985078910874,0.1426361820062069,0.7102956656697114
293.4834829803206,215.7542556045402,0.013153019615918669,-0.07824806328615212,-0.1979757692914395,-0.9770787252649753,39.2066339020036,-38.453127217089005,7.119768229058476,-38.52141060788409,-33.05718166807778,14.74704378538439,39.516517019679384,-41.75425560454019,-41.483482980320616,-34.75425560454019,0.30988311767578125,-3.301128387451186,-2.9620723724365234,-1.6970739364624094,1.388502829280271,0.9712505264369327,364.2560277699346,0.160992718971464,0.6993729234763699
309.92731544299005,262.6788810338729,-0.013213011826205457,-0.006565294553201178,0.0997870826498118,-0.9949871532053414,39.77756622510077,-44.54497753045496,-2.764147325028849,-44.03250476641533,-41.669020995115595,-1.5624389095056768,39.07268455700995,-47.678881033872926,-41.92731544299005,-42.678881033872926,-0.7048816680908203,-3.1339035034179688,2.1051893234252788,-1.0098600387573313,1.3608171792689394,1.3757471033030162,406.269781762673,0.2680760323265406,0.4701400354398144
311.82924942277435,251.89160743126502,-0.008314837629978476,0.015163273749469085,0.03717740921648117,-0.9991936325723604,39.670857388749084,-45.0841399706327,1.1370970824948294,-43.867168467268996,-42.463830140920784,-0.3234399054915861,41.17075057722565,-49.891607431265015,-43.82924942277435,-46.891607431265015,1.4998931884765625,-4.807467460632317,0.03791904449464312,-4.427777290344231,1.4169458670676316,1.1373263860808458,400.85765897512033,0.2711894770216004,0.0765446451433083
312.42751739371533,252.2974308372563,-0.008950102982771964,0.010235749416093906,0.03833824033698065,-0.9992123942194447,40.56889679085498,-44.13502963791548,1.073843127490682,-42.858372191078615,-42.15083392868694,0.014301497397673835,40.572482606284666,-48.297430837256286,-47.427517393715334,-45.297430837256286,0.0035858154296875,-4.162401199340806,-4.569145202636719,-3.146596908569343,1.4687761273565187,0.7502789686788924,401.578071253878,0.5022539420562189,0.4389961130405935
311.2202246576293,253.70805221948868,-0.011687597391219483,0.0005930992133030193,0.036199270793760834,-0.9993444156182207,40.54762049617932,-44.31825119409804,0.6686376942238077,-43.20007733402088,-41.07896572504288,0.72547932948547,36.779775342370726,-45.70805221948868,-52.220224657629274,-44.70805221948868,-3.7678451538085938,-1.3898010253906392,-9.020147323608391,-3.629086494445801,1.4803992326984856,0.41304800955633075,401.52933159801904,0.5220117521631968,0.8865188081304316
310.0858965816661,252.5784530965691,-0.011261391533045178,0.009719045780236945,0.04471393801079037,-0.9989525533761295,40.05331125829976,-45.17551902216724,0.8164701620912833,-43.321213811890686,-42.09106925410083,-0.25806308436629344,38.91410341833392,-48.57845309656909,-46.08589658166608,-45.57845309656909,-1.1392078399658345,-3.4029340744018555,-2.7646827697753906,-3.4873838424682617,1.4092382412348559,0.806360375418043,399.93641788955705,0.3839258956492906,0.0997011862839136
310.2534911978958,252.52332371116702,-0.009184818799432335,0.004598031295033465,0.04240737196122669,-0.9990898222440023,40.56427117698212,-44.691556628952675,0.6017698460172973,-43.1547248709915,-41.86520355583255,0.1966429614376387,43.74650880210419,-47.52332371116702,-40.25349119789581,-45.52332371116702,3.1822376251220703,-2.8317670822143484,2.901233673095689,-3.6581201553344727,1.3918217511951982,0.9123609256603142,400.03157113280264,0.0514168100986889,0.4217506817966726
309.3413190597143,252.6728753636026,-0.010198030019831713,0.00804693186409193,0.04568736782265376,-0.9989233760949897,39.93063833774664,-45.00479503370758,0.5674829532901765,-43.4353189223852,-42.20529075361726,-0.202945629852171,35.658680940285706,-44.6728753636026,-53.341319059714294,-44.6728753636026,-4.2719573974609375,0.33191967010498047,-9.906000137329094,-2.4675846099853374,1.4796571967314203,0.41972311370192317,399.41912038122865,0.9401918632481618,0.3542423618083436
307.9819801526192,253.00197624141333,-0.009426250464768492,0.0020383655671352614,0.03897284895706968,-0.9992381908784232,40.717812709319276,-44.72773860866187,0.5898251215624821,-43.97029764224321,-41.64168952876685,0.5569763969327521,31.0180198473808,-48.00197624141333,-50.9819801526192,-45.00197624141333,-9.699792861938477,-3.2742376327514577,-7.011682510375991,-3.3602867126464844,1.3556587750297344,1.3166715364637953,398.57609081534633,0.8195742634887766,0.4436484130102339
309.074823037172,253.68581367557886,-0.010846567137214614,0.005047166122704271,0.041607835831258266,-0.9991212709734334,39.7289107885116,-44.75538803165796,0.6377876352351635,-43.10660518744055,-41.50613285129907,0.20836327297804058,40.925176962828004,-44.685813675578856,-46.074823037171996,-43.685813675578856,1.1962661743164062,0.06957435607910156,-2.9682178497314453,-2.179680824279785,1.4534075498915435,0.32539435840725545,399.85464660717366,0.280096767801554,0.5075281854814846
313.57421131623096,242.5416856749445,-0.027151029656489953,0.03474854082383537,0.0190036876773092,-0.9992153915774504,43.74441699492627,-49.96895561055239,3.6292853281896904,-49.06249924195117,-45.182245825090966,-1.1768832638796065,25.425788683769042,-58.54168567494449,-64.57421131623096,-52.54168567494449,-18.318628311157227,-8.572730064392097,-15.511712074279785,-7.359439849853523,1.3600308238106114,1.1780142472092834,396.4281221480361,0.3074510194407095,0.4909496482126913
305.84021208021375,241.56767921773798,-0.019406097375939034,0.049349681177498037,0.014272435039467738,-0.9986795815303944,43.453477647569464,-50.26125030843622,4.6587434209819545,-48.69338152143688,-45.33744411794552,-2.0701427260477447,41.159787919786254,-53.567679217737975,-51.840212080213746,-49.567679217737975,-2.2936897277832102,-3.306428909301758,-3.1468305587768626,-4.230235099792452,1.4041566865401267,0.7632517746933974,389.7347551149508,0.3113214523164841,0.4603899319107393
309.83307709653155,246.39058465224045,-0.019800610868180663,0.04953819282292881,0.02456038114381998,-0.9984702074323042,43.19986853640302,-50.112365429218,4.109964564470495,-48.1241480346419,-46.57390279036302,-2.4523538350780356,42.166922903468446,-50.39058465224045,-51.833077096531554,-48.39058465224045,-1.0329456329345703,-0.2782192230224467,-3.7089290618896555,-1.8166818618774272,1.424629826452198,0.25902448712164355,395.85964212134877,0.5205717927495256,0.2655375514840412
